ECODISTRIC,PROVINCE,YEAR,ANCOARSE,ANMED,ANFINE,PERCOARSE,PERMED,PERFINE,PERCAC,PERCAM,PERCAF,PERCPC,PERCPM,PERCPF
402,ON,2003,0,96,0,0,730,0,0,100,0,0,100,0
407,ON,2003,203.602,0,130.399,1650.079,0,869.921,61,0,39,65,0,35
408,ON,2003,0,17543,0,0,39907,0,0,100,0,0,100,0
408,QC,2003,1595.256,707.006,10027.078,4030.244,2903.333,26227.423,13,6,81,12,9,79
409,ON,2003,69,574,0,645,5619.001,0,11,89,0,10,90,0
410,ON,2003,66.2,163.8,0,273.1,891.9,0,29,71,0,23,77,0
411,ON,2003,4239.926,2261.072,0,30577.055,8885.944,0,65,35,0,77,23,0
412,ON,2003,0,198,792,0,1998.2,7992.8,0,20,80,0,20,80
413,ON,2003,4540.069,1132.817,291.387,57212.02,8671.487,1776.42,76,19,5,85,13,3
415,QC,2003,608.22,0,0,1780,0,0,100,0,0,100,0,0
418,QC,2003,9944.081,865.7,829,18240,2375,2184.999,85,7,7,80,10,10
419,QC,2003,179,0,0,584,0,0,100,0,0,100,0,0
421,QC,2003,755.66,0,0,3594,0,0,100,0,0,100,0,0
422,QC,2003,66,0,0,342,0,0,100,0,0,100,0,0
423,QC,2003,926.66,625,0,6010,4327,0,60,40,0,58,42,0
424,QC,2003,1839.001,1116.999,1327,4304.999,4266.1,743.9,43,26,31,46,46,8
425,QC,2003,7597.179,2971.001,6328.979,40319.601,24337.43,26242.77,45,18,37,44,27,29
426,QC,2003,3522,418,0,6386,690,0,89,11,0,90,10,0
431,QC,2003,7,0,0,41,0,0,100,0,0,100,0,0
438,QC,2003,378.42,0,0,693,0,0,100,0,0,100,0,0
439,QC,2003,162,0,0,471,0,0,100,0,0,100,0,0
440,QC,2003,313,0,0,787,0,0,100,0,0,100,0,0
441,QC,2003,25796.55,33035.363,4412.145,29980.719,45336.879,5070.701,41,52,7,37,56,6
455,NF,2003,29.11,0,0,274,0,0,100,0,0,100,0,0
458,NF,2003,33,158.371,0,115,1029.999,0,17,83,0,10,90,0
460,NF,2003,0,13.001,0,0,64,0,0,100,0,0,100,0
461,NF,2003,0,295.667,0,0,931,0,0,100,0,0,100,0
462,NF,2003,0,19.002,0,0,96,0,0,100,0,0,100,0
463,NF,2003,0,131.998,0,0,983.001,0,0,100,0,0,100,0
466,NF,2003,28,284.959,0,59,1076.999,0,9,91,0,5,95,0
468,NF,2003,0,31.8,0,0,202,0,0,100,0,0,100,0
471,NF,2003,111,155.039,0,140,563,0,42,58,0,20,80,0
475,NF,2003,0,508.68,0,0,2287.999,0,0,100,0,0,100,0
477,NF,2003,9.67,0,0,172,0,0,100,0,0,100,0,0
478,QC,2003,903,1149.499,0,3256,3985.9,0,44,56,0,45,55,0
479,QC,2003,5445.508,30329.932,5461.12,13587.718,82163.98,10296.3,13,74,13,13,77,10
481,QC,2003,0,5516,0,0,10822,0,0,100,0,0,100,0
482,QC,2003,14928.46,16125.138,0,79925,69205.798,0,48,52,0,54,46,0
483,QC,2003,10964.25,27258.65,634.101,46779.998,72079.801,1647.199,28,70,2,39,60,1
484,NB,2003,0,157,0,0,424,0,0,100,0,0,100,0
484,QC,2003,348,3439.97,0,1681,7842,0,9,91,0,18,82,0
485,NB,2003,384.486,451.514,0,1393.882,1102.117,0,46,54,0,56,44,0
486,NB,2003,821.4,5983.6,0,560.49,5399.51,0,12,88,0,9,91,0
487,NB,2003,340.614,663.385,0,1136.395,2774.604,0,34,66,0,29,71,0
487,QC,2003,31.609,1725.39,0,71.186,3904.815,0,2,98,0,2,98,0
488,NB,2003,34,321,0,94.667,898.333,0,10,90,0,10,90,0
489,NB,2003,220,884,0,430,1531,0,20,80,0,22,78,0
490,NB,2003,295,724,0,975.755,878.244,0,29,71,0,53,47,0
493,NB,2003,1606.248,18073.042,1176.709,1984.317,15530.132,683.548,8,87,6,11,85,4
494,NB,2003,0,14980.999,0,0,14362,0,0,100,0,0,100,0
495,NB,2003,202.75,477.25,0,1257.24,2328.761,0,30,70,0,35,65,0
496,NB,2003,2333.483,385.402,183.114,18129.504,3215.607,1567.886,80,13,6,79,14,7
497,NB,2003,120.75,604.25,0,1047.548,2916.452,0,17,83,0,26,74,0
498,NB,2003,328,0,0,1795,0,0,100,0,0,100,0,0
499,NB,2003,381.48,271.17,12.35,1546.64,2881.21,85.15,57,41,2,34,64,2
500,NB,2003,4087.669,120.933,189.4,11736.101,270.497,872.4,93,3,4,91,2,7
501,NB,2003,633.65,1421.35,0,1641.13,3883.87,0,31,69,0,30,70,0
502,NB,2003,422.686,736.316,0,1295.976,3066.022,0,36,64,0,30,70,0
503,NB,2003,1516.283,1604.718,16,9173,14261,132,48,51,1,39,61,1
504,NB,2003,1175,449,0,7388.999,289,0,72,28,0,96,4,0
504,NS,2003,4459.096,1463.405,0,21371.044,8253.96,0,75,25,0,72,28,0
505,NB,2003,255,754.998,0,994,5089,0,25,75,0,16,84,0
506,NB,2003,23,384,0,784.96,1594.04,0,6,94,0,33,67,0
507,NB,2003,196.999,1076,0,1770,7253.501,0,15,85,0,20,80,0
507,NS,2003,3774.415,1788.889,0,8170.302,4560.075,0,68,32,0,64,36,0
508,NB,2003,301.999,0,0,878.999,0,0,100,0,0,100,0,0
509,NS,2003,282,1779.002,0,622.001,4068,0,14,86,0,13,87,0
510,NS,2003,131.317,84.334,0,194,187,0,61,39,0,51,49,0
511,NS,2003,0,111,0,0,110.998,0,0,100,0,0,100,0
512,NS,2003,0,2657.516,0,0,4291.001,0,0,100,0,0,100,0
513,NS,2003,164.021,426.561,0,367.532,1212.467,0,28,72,0,23,77,0
514,NS,2003,10.69,0,0,23,0,0,100,0,0,100,0,0
516,NS,2003,310.274,762.637,0,1796.285,2286.716,0,29,71,0,44,56,0
517,NS,2003,677.578,4624.251,0,3218.233,23494.768,0,13,87,0,12,88,0
518,NS,2003,9410.695,4772.007,0,15343.473,11861.076,0,66,34,0,56,44,0
519,NS,2003,0,290,0,0,868,0,0,100,0,0,100,0
520,NS,2003,8.25,392.75,0,86.5,2351.501,0,2,98,0,4,96,0
521,NS,2003,0,37,0,0,784,0,0,100,0,0,100,0
522,NS,2003,116.3,348.617,0,907.431,3489.573,0,25,75,0,21,79,0
523,NS,2003,190.276,936.253,0,734.857,3866.148,0,17,83,0,16,84,0
524,NS,2003,19,29,0,216,105,0,40,60,0,67,33,0
525,NS,2003,500.075,1946.577,0,1708.571,6859.43,0,20,80,0,20,80,0
527,NS,2003,76.87,893.129,0,222.419,2037.582,0,8,92,0,10,90,0
528,NS,2003,1499.387,1248.394,0,1656.837,1611.165,0,55,45,0,51,49,0
529,NS,2003,0,573.001,0,0,563.001,0,0,100,0,0,100,0
530,NS,2003,34,1199.996,0,96,1693.998,0,3,97,0,5,95,0
531,NS,2003,567.368,1801.91,0,756.982,3943.017,0,24,76,0,16,84,0
534,PE,2003,17159.657,5115.343,0,15335.652,4168.347,0,77,23,0,79,21,0
535,PE,2003,20271,0,0,14257,0,0,100,0,0,100,0,0
536,PE,2003,41931.502,2274.5,0,40452.209,2514.792,0,95,5,0,94,6,0
537,PE,2003,20208.889,491.112,0,26299.667,648.334,0,98,2,0,98,2,0
538,PE,2003,5977,0,0,4179,0,0,100,0,0,100,0,0
539,QC,2003,38,340.21,67.98,177.326,808.674,238,9,76,15,14,66,19
540,QC,2003,182908.347,99169.279,73512.794,210402.634,75472.221,71769.749,51,28,21,59,21,20
541,ON,2003,0,13657.601,2303.4,1506.222,4269.579,1322.2,0,86,14,21,60,19
541,QC,2003,140004.874,41415.671,269893.869,60909.482,16146.327,94544.19,31,9,60,35,9,55
542,ON,2003,0,641.168,11631.153,3403.56,2460.199,41712.24,0,5,95,7,5,88
543,ON,2003,5140,30541.436,12264.533,9358.776,28853.756,14539.772,11,64,26,18,55,28
543,QC,2003,0,198,974,0,888,3026.4,0,17,83,0,23,77
544,ON,2003,2140.082,52198.733,13366.384,5512.381,34642.533,8183.084,3,77,20,11,72,17
545,ON,2003,2732.184,12165.971,10008.144,8261.874,10777.349,14185.778,11,49,40,25,32,43
546,ON,2003,0,29815.322,6440.642,0,39344.785,9218.216,0,82,18,0,81,19
546,QC,2003,0,270,0,0,389,0,0,100,0,0,100,0
547,ON,2003,4368.656,18410.776,13105.149,18943.557,32007.949,36970.785,12,51,37,22,36,42
548,QC,2003,347.96,0,0,406,0,0,100,0,0,100,0,0
549,ON,2003,0,454.972,4361.146,0,1456.457,16685.545,0,9,91,0,8,92
550,ON,2003,930.551,3443.809,1322.054,7075.921,38040.603,10437.818,16,60,23,13,68,19
551,ON,2003,26300.292,59325.146,39034.964,51750.089,57441.176,76821.734,21,48,31,28,31,41
552,ON,2003,22736.49,3631.651,0,78029.431,27242.919,0,86,14,0,74,26,0
553,ON,2003,57326.309,94849.769,16659.919,66836.652,82858.88,19557.182,34,56,10,39,49,12
554,ON,2003,13877.315,3029.867,0,44008.025,6183.974,0,82,18,0,88,12,0
555,ON,2003,7297.665,5379.354,14889.113,18305.983,23827.371,33002.717,26,20,54,24,32,44
556,ON,2003,19708.089,91523.022,1821.363,45143.706,107130.608,2350.687,17,81,2,29,69,2
557,ON,2003,10151.259,270954.583,0,4390.754,98122.247,0,4,96,0,4,96,0
558,ON,2003,14765.205,207844.365,844.63,17462.16,103902.848,335.99,7,93,0,14,85,0
559,ON,2003,0,310.4,0,0,0,0,0,100,0,,,
560,ON,2003,24206.918,59814.143,0,14721.154,28265.85,0,29,71,0,34,66,0
561,ON,2003,746.525,20810.411,2433.333,398.75,10102.639,1173.111,3,87,10,3,87,10
562,ON,2003,0,24386.334,11486.666,0,15789.889,7969.112,0,68,32,0,66,34
563,ON,2003,0,142,0,0,152,0,0,100,0,0,100,0
564,ON,2003,10562.581,63008.368,20587.568,14161.788,27955.848,14760.373,11,67,22,25,49,26
565,ON,2003,90553.274,207616.05,85208.68,15657.232,46133.768,15289.997,24,54,22,20,60,20
566,ON,2003,204.25,11560.502,8040.45,108,4175.6,3428.6,1,58,41,1,54,44
567,ON,2003,7090,159907.464,19801.535,2027.778,45117.394,5909.829,4,86,11,4,85,11
568,ON,2003,76914.917,8931.181,294.9,15494.048,1804.951,56,89,10,0,89,10,0
569,ON,2003,3434.016,24425.626,81568.356,1199.673,11287.981,45834.349,3,22,75,2,19,79
570,ON,2003,11030.159,220549.064,54220.176,1092.596,30323.774,6823.629,4,77,19,3,79,18
571,ON,2003,9835.11,2032.666,2710.222,1660.778,260.667,347.555,67,14,19,73,11,15
572,ON,2003,3389.641,15756.619,3355.6,600.776,2374.147,859.076,15,70,15,16,62,22
581,BC,2003,66,2085.08,0,208.8,6695,0,3,97,0,3,97,0
583,AB,2003,0,41.052,60.947,0,91.632,135.368,0,40,60,0,40,60
583,BC,2003,0,2838.655,910.684,0,8320.89,1989.111,0,76,24,0,81,19
584,AB,2003,0,0,811,0,0,1802,0,0,100,0,0,100
585,BC,2003,544.944,17568.321,0.312,2226.444,67403.93,1.625,3,97,0,3,97,0
586,AB,2003,6865.777,60563.676,27077.447,5319.176,27982.307,16404.515,7,64,29,11,56,33
587,AB,2003,19288.879,1159.2,0,10213.201,663.9,0,94,6,0,94,6,0
588,AB,2003,3088.597,7982.901,75565.191,4178.091,8478.513,57434.597,4,9,87,6,12,82
589,AB,2003,640.475,2081.544,0,347.529,1129.471,0,24,76,0,24,76,0
590,AB,2003,0,18976.785,35047.594,0,15571.521,48105.479,0,35,65,0,24,76
591,AB,2003,229.4,2046.835,97287.334,262.1,1847,107957,0,2,98,0,2,98
591,BC,2003,12722.752,56876.666,14677.958,35532.182,157697.098,28547.185,15,67,17,16,71,13
592,AB,2003,869.241,17190.328,85658.892,1120.941,23746.397,88931.661,1,17,83,1,21,78
593,AB,2003,0,6037.206,74162.793,0,3660.235,50464.765,0,8,92,0,7,93
594,AB,2003,0,0,39970.001,0,0,53170,0,0,100,0,0,100
595,AB,2003,0,3231.294,68663.706,0,1569.647,38140.353,0,4,96,0,4,96
596,AB,2003,7256.149,36797.567,43002.174,4714.526,25131.981,29143.695,8,42,49,8,43,49
597,AB,2003,1104.7,13813.6,21808.999,1749.4,21667.2,27170,3,38,59,3,43,54
598,AB,2003,0,1242.5,69105.502,0,1269.1,69965.899,0,2,98,0,2,98
599,AB,2003,0,4817,55646,0,4799,44141,0,8,92,0,10,90
600,AB,2003,1476.019,166.705,1271.333,2858.625,464.941,3379.333,51,6,44,43,7,50
609,AB,2003,0,0,261,0,0,465,0,0,100,0,0,100
610,AB,2003,762.085,8467.554,19203.992,840.282,17066.229,50337.485,3,30,68,1,25,74
610,BC,2003,0,0,0,0,0.999,0,,,,0,100,0
611,AB,2003,154,839.1,2900.9,177.75,1150.5,4226.75,4,22,74,3,21,76
612,AB,2003,0,4060.767,1035.892,0,11857.028,3188.971,0,80,20,0,79,21
615,AB,2003,2808.969,10138.883,0,6521.44,21271.609,0,22,78,0,23,77,0
616,AB,2003,11817.438,2692.322,0,10568.142,5558.857,0,81,19,0,66,34,0
617,AB,2003,1125.142,3297.857,1023,2870.286,7297.214,2165.5,21,61,19,23,59,18
618,AB,2003,1036.233,7504.238,601.31,1275.497,7782.638,1148.25,11,82,7,12,76,11
618,BC,2003,278.827,3521.959,735.474,1326.772,16476.727,4789.5,6,78,16,6,73,21
619,AB,2003,0,427,0,0,804,0,0,100,0,0,100,0
622,AB,2003,1924.957,6559.003,0,6349.143,21976.857,0,23,77,0,22,78,0
623,AB,2003,2695.84,13251.673,2299.225,9856.8,49217.819,13606.381,15,73,13,14,68,19
625,AB,2003,25.333,50.667,0,94.667,189.334,0,33,67,0,33,67,0
626,AB,2003,0,956.002,0,0,4193.999,0,0,100,0,0,100,0
629,AB,2003,191.9,2132.968,594.02,691.9,9399.952,2210,7,73,20,6,76,18
630,AB,2003,70,2843.786,49.555,280.875,22761.236,186.889,2,96,2,1,98,1
631,AB,2003,0,1565.6,157.4,0,4509.9,457.1,0,91,9,0,91,9
647,SK,2003,1052.137,205.863,0,2279.168,474.832,0,84,16,0,83,17,0
650,AB,2003,164.773,2762.164,379.813,962.167,9685.414,1064.421,5,84,11,8,83,9
652,SK,2003,38.056,295.943,0,78.577,611.422,0,11,89,0,11,89,0
657,SK,2003,259.363,2755.138,0,614.207,7016.793,0,9,91,0,8,92,0
658,SK,2003,1367.912,696.038,0,660.61,335.39,0,66,34,0,66,34,0
660,SK,2003,737.577,10309.174,0,1156.306,15274.696,0,7,93,0,7,93,0
661,SK,2003,52.468,4223.532,0,65.943,5699.057,0,1,99,0,1,99,0
662,SK,2003,59.4,237.6,0,31.2,124.8,0,20,80,0,20,80,0
667,MB,2003,0,266,0,0,422,0,0,100,0,0,100,0
669,MB,2003,0,15737.85,0,0,14331,0,0,100,0,0,100,0
669,SK,2003,0,0,619,0,0,589,0,0,100,0,0,100
672,SK,2003,5765.636,4482.311,325.603,5302.54,3524.004,246.458,55,42,3,58,39,3
677,MB,2003,0,0,3400,0,0,5768,0,0,100,0,0,100
678,AB,2003,4164.477,86916.492,4157.686,7937.036,162163.903,7430.647,4,91,4,4,91,4
679,AB,2003,0,11240.77,0,0,32343.999,0,0,100,0,0,100,0
680,AB,2003,3751.981,58256.662,0,7372.3,116428.999,0,6,94,0,6,94,0
680,SK,2003,1352.808,20306.146,0,4338.959,37647.04,0,6,94,0,10,90,0
681,AB,2003,2581.494,74566.046,20451.41,2734.706,57578.245,13739.44,3,76,21,4,78,19
682,SK,2003,3843.555,4664.941,3034.353,7226.738,11980.628,2406.632,33,40,26,33,55,11
683,AB,2003,42369.77,18419.999,0,36933,9849,0,70,30,0,79,21,0
684,AB,2003,437.776,62819.373,21468.171,1588.116,167775.379,63850.604,1,74,25,1,72,27
685,SK,2003,857.157,21338.392,11857.002,1181.302,33593.517,12827.182,3,63,35,2,71,27
686,AB,2003,0,10768.39,0,0,21352,0,0,100,0,0,100,0
686,SK,2003,41.516,1633.484,0,153.912,5481.086,0,2,98,0,3,97,0
687,AB,2003,2762.777,9476.72,0,4417.318,14163.206,0,23,77,0,24,76,0
687,SK,2003,8429.623,86151.377,0,10148.262,80355.738,0,9,91,0,11,89,0
688,AB,2003,0,57714.4,0,0,58985.1,0,0,100,0,0,100,0
689,SK,2003,2769.481,41031.018,0,4791.636,27272.362,0,6,94,0,15,85,0
690,SK,2003,3183.561,36394.843,0,3846.73,38204.273,0,8,92,0,9,91,0
691,SK,2003,15639.025,1486.274,0,7965.8,309.201,0,91,9,0,96,4,0
692,AB,2003,32.314,23410.688,7878.702,166.536,85641.517,40628.452,0,75,25,0,68,32
693,SK,2003,9917.182,108436.818,0,12552.281,30926.718,0,8,92,0,29,71,0
694,SK,2003,38616.602,39577.134,19280.269,13627.236,11435.596,5557.171,40,41,20,45,37,18
695,SK,2003,27392.382,14534.619,0,22378.803,13187.195,0,65,35,0,63,37,0
696,SK,2003,63763.73,90383.227,0,39649.982,39025.015,0,41,59,0,50,50,0
697,SK,2003,0,7481.574,40290.426,0,3039.429,16385.571,0,16,84,0,16,84
698,SK,2003,30801.477,21190.032,0,8644.013,8346.984,0,59,41,0,51,49,0
699,SK,2003,0,30911,0,0,26857.001,0,0,100,0,0,100,0
700,SK,2003,0,9578.001,30270.051,0,7525.565,11360.433,0,24,76,0,40,60
701,SK,2003,58011.101,14374.296,0,37346.251,4620.754,0,80,20,0,89,11,0
702,SK,2003,7815.396,189488.133,17962.467,4284.135,31421.443,981.425,4,88,8,12,86,3
703,AB,2003,0,47173.169,640.909,0,131231.789,2001.13,0,99,1,0,98,2
704,SK,2003,958.331,55125.517,20189.452,830.961,30352.826,9463.209,1,72,26,2,75,23
705,SK,2003,0,60373.934,215178.064,0,26041.399,17252.599,0,22,78,0,60,40
706,SK,2003,3588.721,107331.277,0,536.713,26260.284,0,3,97,0,2,98,0
707,SK,2003,11791.924,156053.604,1769.573,19688.185,60805.274,706.537,7,92,1,24,75,1
708,AB,2003,1342.8,46122.792,0,4299.3,135772.35,0,3,97,0,3,97,0
709,MB,2003,4111.522,137414.271,13175.057,3976.835,85769.121,4783.047,3,89,9,4,91,5
709,SK,2003,26054.878,164411.311,11796.809,14886.435,72100.113,3256.451,13,81,6,16,80,4
710,SK,2003,1198.868,13863.433,0,1436.065,21575.934,0,8,92,0,6,94,0
711,SK,2003,246.111,17771.841,0,929.056,24081.945,0,1,99,0,4,96,0
714,MB,2003,0,1403,0,0,1799,0,0,100,0,0,100,0
714,SK,2003,0,47540.206,4808.245,0,43906.431,3234.569,0,91,9,0,93,7
715,MB,2003,659.155,15710.039,10718.904,1490.656,12566.623,10798.721,2,58,40,6,51,43
715,SK,2003,0,8853.641,2558.359,0,5183.464,1240.535,0,78,22,0,81,19
716,MB,2003,3814.649,36418.05,17591.05,4243.999,28024.5,16561.5,7,63,30,9,57,34
717,MB,2003,41121.036,38375.618,11533.846,30586.419,33270.215,5434.364,45,42,13,44,48,8
718,MB,2003,0,2292.7,0,0,10374,0,0,100,0,0,100,0
720,MB,2003,0,0,1570.6,0,0,6173,0,0,100,0,0,100
723,MB,2003,95,25260.25,2676.7,317,108979.001,4561,0,90,10,0,96,4
724,MB,2003,2360.999,23883.509,123002.14,7723.199,25710.969,84212.833,2,16,82,7,22,72
726,MB,2003,42804.407,0,1379.544,78286.57,0,1103.429,97,0,3,99,0,1
727,AB,2003,24347.641,162832.759,127249.32,21447.882,121371.327,64318.556,8,52,40,10,59,31
728,AB,2003,3585,183491.105,3566.647,2409.444,58772.655,687.803,2,96,2,4,95,1
729,AB,2003,33424.306,104707.25,0,23302.711,47356.95,0,24,76,0,33,67,0
729,SK,2003,22526.275,380834.721,0,10301.385,141915.61,0,6,94,0,7,93,0
730,AB,2003,43602.482,389391.427,10886.666,27938.76,208207.127,6788.611,10,88,2,12,86,3
731,AB,2003,19883.7,418766.96,0,16256.6,188500.87,0,5,95,0,8,92,0
732,AB,2003,0,12762.9,0,0,20258.1,0,0,100,0,0,100,0
733,SK,2003,29023.975,145423.349,9421.671,7437.59,71510.077,1975.329,16,79,5,9,88,2
734,SK,2003,34055.866,13095.135,0,19513.861,2931.138,0,72,28,0,87,13,0
735,SK,2003,3772.615,157761.38,0,5987.599,42489.402,0,2,98,0,12,88,0
736,SK,2003,38894,221365.513,7805.491,12404.742,51955.553,1077.707,15,83,3,19,79,2
737,AB,2003,17380.8,88693.899,11560.55,17528.9,99345.25,12948.85,15,75,10,14,77,10
738,AB,2003,6958.61,125336.12,0,6860.35,30672,0,5,95,0,18,82,0
739,AB,2003,104114.856,7889.4,0,83203.524,10086.3,0,93,7,0,89,11,0
739,SK,2003,40515.272,4141.727,0,24960.918,1922.082,0,91,9,0,93,7,0
740,AB,2003,13546.2,139331.801,0,13236,86477.5,0,9,91,0,13,87,0
741,SK,2003,4269.02,155624.833,1420.154,443.725,17949.918,93.358,3,96,1,2,97,1
742,SK,2003,29826.878,11850.122,0,12669.038,373.963,0,72,28,0,97,3,0
743,AB,2003,2249.1,83822.162,0,521.1,35270.26,0,3,97,0,1,99,0
743,SK,2003,4325.693,6769.345,2506.963,1193.468,3229.952,1253.333,32,50,18,21,57,22
744,AB,2003,0,169564.77,14579.68,0,93043.31,3131.84,0,92,8,0,97,3
745,SK,2003,27992.256,722889.221,3080.527,8040.025,126995.979,823.996,4,96,0,6,93,1
746,AB,2003,0,126563.75,0,0,109964.4,0,0,100,0,0,100,0
747,SK,2003,26344.931,42665.071,0,19993.018,9355.983,0,38,62,0,68,32,0
748,SK,2003,6230.129,651743.401,849.476,2168.171,155582.643,125.181,1,99,0,1,99,0
749,SK,2003,15263.825,353122.176,0,5942.668,102003.53,0,4,96,0,6,94,0
750,AB,2003,0,50474.05,9924.35,0,109998.5,28967.1,0,84,16,0,79,21
751,MB,2003,12348.248,36193.103,0,12213.622,22299.603,95.377,25,75,0,35,64,0
751,SK,2003,14563.643,13295.204,0,8329.131,8364.869,0,52,48,0,50,50,0
752,MB,2003,0,108558.046,1530.954,0,52543.438,712.561,0,99,1,0,99,1
752,SK,2003,14428.852,416169.151,0,5458.589,141161.412,0,3,97,0,4,96,0
753,MB,2003,3218.481,436645.506,6246.012,2432.813,173237.202,3023.985,1,98,1,1,97,2
754,SK,2003,2991.067,162988.96,58462.971,2702.217,31260.378,10330.406,1,73,26,6,71,23
755,SK,2003,2462.988,185797.013,0,483.789,45971.209,0,1,99,0,1,99,0
756,SK,2003,6677.468,331338.533,0,944.369,113858.629,0,2,98,0,1,99,0
757,MB,2003,64092.175,25035.826,1572.65,41899.274,8710.725,0,71,28,2,83,17,0
758,MB,2003,40486.276,117130.395,8496.728,28203.881,44241.033,9522.661,24,71,5,34,54,12
759,MB,2003,4821.709,34190.291,0,6857.347,14087.652,0,12,88,0,33,67,0
760,MB,2003,0,82952.001,0,3070.938,26364.062,0,0,100,0,10,90,0
760,SK,2003,5205.378,350608.62,0,6052.634,130291.365,0,1,99,0,4,96,0
761,SK,2003,0,15377.001,1948,0,10227.998,1342,0,89,11,0,88,12
762,SK,2003,28521.229,75010.766,0,11946.002,32263,0,28,72,0,27,73,0
763,MB,2003,88909.2,55610.298,5174.507,70881.715,32704.844,7421.438,59,37,3,64,29,7
763,SK,2003,36103.436,15418.565,0,18843.922,5023.079,0,70,30,0,79,21,0
764,MB,2003,0,69573.998,0,1503.617,30331.382,0,0,100,0,5,95,0
765,MB,2003,3115.805,337047.195,0,7678.17,96384.839,903.043,1,99,0,7,92,1
766,MB,2003,995.722,179096.279,0,736.143,54775.854,0,1,99,0,1,99,0
767,SK,2003,3924.768,441834.76,46707.46,590.175,48897.571,5472.26,1,90,9,1,89,10
768,SK,2003,0,42466.999,0,0,9060,0,0,100,0,0,100,0
769,AB,2003,0,94734.85,0,0,69870.35,0,0,100,0,0,100,0
770,SK,2003,68223.266,228615.925,8539.814,25913.848,42524.021,1786.136,22,75,3,37,61,3
771,AB,2003,15015.305,80814.628,216,7456.917,44341.969,115.4,16,84,0,14,85,0
771,SK,2003,0,49248.786,1624.215,528.338,11069.13,453.531,0,97,3,4,92,4
772,SK,2003,13188.192,29892.808,0,12065.601,2130.402,0,31,69,0,85,15,0
773,SK,2003,12238.369,267794.299,30869.331,2611.978,37624.404,5433.62,4,86,10,6,82,12
774,SK,2003,0,68771.004,0,0,6218.997,0,0,100,0,0,100,0
775,SK,2003,3408.377,73163.623,0,214.731,10308.268,0,4,96,0,2,98,0
776,SK,2003,42860.801,9631.199,0,23590.439,2442.56,0,82,18,0,91,9,0
777,AB,2003,12044.75,2726.55,0,10995.9,2546.55,0,82,18,0,81,19,0
778,SK,2003,21056.986,8871.013,0,4132.173,1740.827,0,70,30,0,70,30,0
779,AB,2003,0,28168.2,0,0,18921.6,0,0,100,0,0,100,0
780,SK,2003,8897.323,54250.939,273808.74,1146.862,3261.178,15833.959,3,16,81,6,16,78
781,AB,2003,12028.24,55214.782,148455.298,5320.56,14140.02,18188.201,6,26,69,14,38,48
782,SK,2003,18113.302,556109.699,0,6049.164,77938.826,0,3,97,0,7,93,0
783,SK,2003,0,279595.999,0,0,43428.001,0,0,100,0,0,100,0
784,SK,2003,12643.306,76134.322,2176.371,3863.263,15513.605,304.135,14,84,2,20,79,2
785,SK,2003,0,80756.898,6326.102,0,13518.254,495.747,0,93,7,0,96,4
786,AB,2003,0,96955.95,21.7,0,33950.7,13.6,0,100,0,0,100,0
787,AB,2003,0,47740.2,0,0,10712.5,0,0,100,0,0,100,0
788,AB,2003,0,48306.8,16054.2,0,14612.2,2533.8,0,75,25,0,85,15
789,SK,2003,16424.785,131512.644,2786.572,9876.729,19677.272,0,11,87,2,33,67,0
790,AB,2003,14305.9,42312.701,0,4293.8,8733.8,0,25,75,0,33,67,0
791,AB,2003,0,193767,0,0,29452,0,0,100,0,0,100,0
792,SK,2003,35129.142,62724.761,628878.101,16491.922,14831.572,34572.504,5,9,87,25,23,52
793,AB,2003,46593.18,344854.088,22683.835,17124.985,121447.068,6190.659,11,83,5,12,84,4
794,SK,2003,0,475205.003,0,0,68663.002,0,0,100,0,0,100,0
795,SK,2003,0,256630,0,1082.28,42609.719,0,0,100,0,2,98,0
796,SK,2003,14113.782,55425.216,0,8333.111,12005.874,0,20,80,0,41,59,0
797,AB,2003,1946,17093.5,62.5,843.5,7078.005,41,10,89,0,11,89,1
798,AB,2003,32196.6,322633.1,29684.8,17885.7,140501.84,14631.51,8,84,8,10,81,8
799,AB,2003,0,61766,0,0,63489,0,0,100,0,0,100,0
800,AB,2003,0,73653.85,73653.3,0,58793.17,43390.39,0,50,50,0,58,42
801,AB,2003,0,33852.05,2917.95,0,46432.85,3897.15,0,92,8,0,92,8
802,AB,2003,0,72644,0,678.84,36844.3,0,0,100,0,2,98,0
803,SK,2003,7106.973,106597.278,55404.749,1533.06,11324.891,4999.044,4,63,33,9,63,28
804,AB,2003,13394.18,36887.12,0,10107.42,19564.78,0,27,73,0,34,66,0
805,AB,2003,4528.124,6838.056,3875.82,1406.102,1638.942,928.955,30,45,25,35,41,23
805,SK,2003,4719.159,43482.188,24511.653,1005.736,6551.127,3489.136,6,60,34,9,59,32
806,AB,2003,1876,62442.15,502.25,1838.1,69549.69,389.2,3,96,1,3,97,1
807,SK,2003,0,67470.501,9033.496,0,6761.351,689.648,0,88,12,0,91,9
808,SK,2003,3396.886,113940.549,439460.569,299.408,8624.076,29870.515,1,20,79,1,22,77
809,AB,2003,4321.9,104021.65,0,2640.755,33965.845,0,4,96,0,7,93,0
809,SK,2003,4178.32,109335.436,27718.242,654.124,9860.371,1058.503,3,77,20,6,85,9
810,SK,2003,0,98322.001,0,0,15014,0,0,100,0,0,100,0
811,AB,2003,4286.4,4599.434,33722.766,987,836.614,4187.887,10,11,79,16,14,70
