ECODISTRIC,PROVINCE,Inv_Year_ID,ANCOARSE,ANMED,ANFINE,PERCOARSE,PERMED,PERFINE,Frac_Coarse,Frac_Medium,Frac_Fine
570,ON,2010,10843.855,215755.666,53228.56,1095.505,29532.097,6678.718,0.037647634,0.773450506,0.188901859
571,ON,2010,9576.89,1960.334,2613.778,1856.222,297.333,396.445,0.68457641,0.13518153,0.18024206
572,ON,2010,3311.295,15367.567,3279,524.321,2132.555,897.124,0.150346376,0.685960202,0.163693422
534,PE,2010,17902.876,5352.123,0,12445.067,3295.933,0,0.778232223,0.221767777,0
535,PE,2010,18020,0,0,12432,0,0,1,0,0
536,PE,2010,42552.79,2408.208,0,35003.372,2048.625,0,0.94565699,0.05434301,0
537,PE,2010,20008,431,0,23513.332,633.666,0,0.976121068,0.023878932,0
538,PE,2010,6400,0,0,3746,0,0,1,0,0
401,QC,2010,843.999,38,11656.23,6867,266,80625.13,0.076882143,0.003031017,0.92008684
408,QC,2010,2251,675.007,13252.634,3309.522,2811.332,21756.945,0.126213602,0.079133471,0.794652927
415,QC,2010,856.22,0,0,1580,0,0,1,0,0
418,QC,2010,11044.079,1114.7,874.999,17408,2221,2054,0.819548375,0.096083225,0.0843684
419,QC,2010,146,0,0,656,0,0,1,0,0
421,QC,2010,1108.66,0,0,3535,0,0,1,0,0
422,QC,2010,76,0,0,342,0,0,1,0,0
423,QC,2010,984.66,799,0,5898,4003,0,0.589033827,0.410966173,0
424,QC,2010,1954.998,1336.999,1303,4038.001,3982.101,767.9,0.447806878,0.397452021,0.154741101
425,QC,2010,8925.88,3301.299,7056.982,38544.6,23641.43,24614.77,0.447476056,0.253973124,0.298550819
426,QC,2010,3429,638,0,6448,467,0,0.899380805,0.100619195,0
431,QC,2010,6,0,0,48,0,0,1,0,0
438,QC,2010,517.42,0,0,592,0,0,1,0,0
439,QC,2010,225,0,0,453,0,0,1,0,0
440,QC,2010,342,0,0,791,0,0,1,0,0
441,QC,2010,26121.35,31911.838,4560.673,29653.921,43779.825,4878.753,0.395832175,0.537177051,0.066990773
478,QC,2010,834,1148.299,0,3613,4025.7,0,0.462218113,0.537781887,0
479,QC,2010,5636.984,29029.455,5042.12,13182.171,82746.532,10405.3,0.128860756,0.765365832,0.105773411
481,QC,2010,0,5486,0,0,10947,0,0,1,0
482,QC,2010,16725.46,16147.239,0,77504,68817.699,0,0.525850479,0.474149521,0
483,QC,2010,12621.972,26648.825,722.2,44010.875,70934.626,1553.5,0.361889731,0.623568312,0.014541958
484,QC,2010,298,3487.97,0,1703,8242,0,0.145728962,0.854271038,0
487,QC,2010,17.187,1459.812,0,85.629,3869.372,0,0.018927835,0.981072165,0
539,QC,2010,33,267.21,48.98,317.307,1073.692,269,0.174352438,0.667384701,0.158262861
540,QC,2010,198573.785,103836.861,76183.779,188540.991,66664.255,65320.363,0.553717183,0.243879603,0.202403214
541,QC,2010,140630.174,41471.607,267134.646,55722.646,14191.621,84954.736,0.325030715,0.092141579,0.582827706
543,QC,2010,0,269,1325,0,765,2597.4,0,0.208619159,0.791380841
546,QC,2010,0,362,0,0,296,0,0,1,0
548,QC,2010,349.96,0,0,399,0,0,1,0,0
647,SK,2010,1331.003,204.997,0,1370.497,220.503,0,0.863927087,0.136072913,0
652,SK,2010,24.535,189.466,0,65.734,508.267,0,0.114554278,0.885445722,0
657,SK,2010,162.449,2439.051,0,638.151,5813.851,0,0.088429869,0.911570131,0
658,SK,2010,1062.654,540.296,0,720.554,365.446,0,0.663161457,0.336838543,0
660,SK,2010,663.47,8185.28,0,1126.457,14791.544,0,0.072271369,0.927728631,0
661,SK,2010,68.238,5619.764,0,49.888,3971.112,0,0.012166647,0.987833353,0
662,SK,2010,47.2,188.8,0,35.4,141.6,0,0.2,0.8,0
669,SK,2010,0,0,779,0,0,370,0,0,1
672,SK,2010,5144.492,4288.876,310.182,4658.508,2890.874,203.618,0.560281884,0.410352327,0.029365789
680,SK,2010,643.152,13629.797,0,3423.467,33251.533,0,0.079819091,0.920180909,0
682,SK,2010,2650.938,3647.065,1936.846,6044.609,9052.331,3409.06,0.325178419,0.474906238,0.199915343
685,SK,2010,969.221,10476.33,9063,969.222,29114.778,14648.999,0.029711786,0.606838863,0.363449351
686,SK,2010,32.818,1214.182,0,142.5,5339.498,0,0.026054102,0.973945898,0
687,SK,2010,6408.812,70806.187,0,10132.117,78539.886,0,0.099712026,0.900287974,0
689,SK,2010,2525.073,36269.426,0,4580.811,28371.186,0,0.099041548,0.900958452,0
690,SK,2010,2332.944,25843.463,0,3475.081,35667.917,0,0.086275644,0.913724356,0
691,SK,2010,16814.192,1504.108,0,6134.546,290.452,0,0.927472886,0.072527114,0
693,SK,2010,8690.199,104304.801,0,10994.993,29002.008,0,0.128668113,0.871331887,0
694,SK,2010,38897.536,39236.573,20235.893,10221.584,8847.202,3631.213,0.40570843,0.397156807,0.197134763
695,SK,2010,21737.682,12535.318,0,23991.117,13576.882,0,0.636527883,0.363472117,0
696,SK,2010,53163.817,80475.124,0,38466.012,38885.99,0,0.434283234,0.565716766,0
697,SK,2010,0,8176.957,44084.042,0,2039.41,10953.59,0,0.156563079,0.843436921
698,SK,2010,30846.21,21201.29,0,7633.578,7088.423,0,0.576307856,0.423692144,0
699,SK,2010,0,23244.001,0,0,27056,0,0,1,0
700,SK,2010,0,9676.717,30893.334,0,6378.518,9558.48,0,0.284128003,0.715871997
701,SK,2010,51653.445,13527.957,0,38396.26,4423.74,0,0.833782741,0.166217259,0
702,SK,2010,7112.85,181692.309,17296.836,4524.261,29174.93,1521.809,0.048222139,0.87379671,0.077981151
704,SK,2010,1053.692,56043.611,19509.996,715.132,25041.444,8524.802,0.015951349,0.731229348,0.252819303
705,SK,2010,0,57698.464,212694.536,0,14937.23,18872.768,0,0.238773761,0.761226239
706,SK,2010,3497.878,99189.123,0,549.766,27279.237,0,0.031012626,0.968987374,0
707,SK,2010,12127.75,141495.873,1712.481,15595.623,53796.662,654.71,0.123005554,0.86649148,0.010502966
709,SK,2010,24751.638,154022.69,11697.676,12726.363,66614.046,2890.586,0.137431569,0.809073376,0.053495055
710,SK,2010,964.556,10330.744,0,1521.157,21738.844,0,0.071934347,0.928065653,0
711,SK,2010,241.086,14876.866,0,154.024,22572.977,0,0.01044023,0.98955977,0
714,SK,2010,0,47295.137,5127.312,0,41531.165,2538.836,0,0.920551836,0.079448164
715,SK,2010,0,8662.439,2494.562,0,4397.09,1028.909,0,0.787525116,0.212474884
717,SK,2010,0,0,0,0,0,0,0,0,0
729,SK,2010,18246.921,325864.068,0,12458.719,157267.285,0,0.05975755,0.94024245,0
733,SK,2010,25650.289,124165.579,8562.132,9739.969,71656.713,2120.327,0.146304209,0.809534239,0.044161552
734,SK,2010,23572.942,10954.06,0,19941.667,3518.33,0,0.75042009,0.24957991,0
735,SK,2010,3470.507,138739.485,0,3715.859,44266.146,0,0.037784797,0.962215203,0
736,SK,2010,35704.203,198553.876,7181.918,12562.773,53431.309,1228.92,0.156374351,0.81637639,0.027249259
739,SK,2010,28799.008,3695.991,0,28081.281,1552.72,0,0.915519146,0.084480854,0
741,SK,2010,3988.405,142845.816,1228.786,476.142,20781.59,225.264,0.026332364,0.965091498,0.008576138
742,SK,2010,24171.841,11278.159,0,12571.391,827.61,0,0.752179804,0.247820196,0
743,SK,2010,3928.109,5303.517,1946.371,1393.7,3683.008,1408.296,0.301296988,0.508776793,0.189926219
745,SK,2010,24773.203,659799.362,2848.433,8381.147,142349.413,846.444,0.039516602,0.956079482,0.004403916
747,SK,2010,20622.735,39422.263,0,20829.828,10973.171,0,0.451317006,0.548682994,0
748,SK,2010,5263.136,558968.165,721.705,2117.517,192848.957,164.518,0.009710312,0.989123734,0.001165954
749,SK,2010,12216.648,323713.348,0,7688.173,103450.829,0,0.044522928,0.955477072,0
751,SK,2010,12078.512,12608.338,0,7739.716,7278.284,0,0.49913872,0.50086128,0
752,SK,2010,10949.361,339021.636,0,6843.465,171569.529,0,0.033674044,0.966325956,0
754,SK,2010,2590.419,143332.585,52438.992,1901.866,40253.267,12222.868,0.017774334,0.726382267,0.255843399
755,SK,2010,2155.899,156074.102,0,677.193,58122.808,0,0.013053919,0.986946081,0
756,SK,2010,6337.09,270486.908,0,1043.35,134505.649,0,0.017897486,0.982102514,0
760,SK,2010,3861.973,280588.029,0,3125.531,156250.467,0,0.015743791,0.984256209,0
761,SK,2010,0,11830,1149,0,11295,1202,0,0.907717067,0.092282933
762,SK,2010,20922.924,55380.077,0,15014.065,40000.937,0,0.27366384,0.72633616,0
763,SK,2010,27151.434,15418.565,0,24736.49,3217.512,0,0.735748444,0.264251556,0
767,SK,2010,3562.734,412499.406,44093.855,759.002,58016.257,6223.739,0.008229449,0.895955802,0.095814749
768,SK,2010,0,38666,0,0,12103.001,0,0,1,0
770,SK,2010,63714.043,213578.866,7934.093,26044.224,47706.968,1979.801,0.248666793,0.723867701,0.027465506
771,SK,2010,0,45774.555,1523.449,384.869,13167.139,505.994,0.006272719,0.960650763,0.033076517
772,SK,2010,11880.239,26937.762,0,11393.211,4847.789,0,0.422700187,0.577299813,0
773,SK,2010,10746.35,241174.082,27469.566,3553.931,51893.958,7272.115,0.041800242,0.856648558,0.101551199
774,SK,2010,0,63376,0,0,8889.998,0,0,1,0
775,SK,2010,3298.831,68010.168,0,265.222,12055.776,0,0.042616921,0.957383079,0
776,SK,2010,40898.518,9305.479,0,23556.72,2474.28,0,0.845480954,0.154519046,0
778,SK,2010,18928.633,7974.368,0,5335.309,2247.691,0,0.70358816,0.29641184,0
780,SK,2010,8104.325,51514.622,258474.05,1170.971,3725.704,17945.323,0.027205468,0.162025978,0.810768554
782,SK,2010,14135.337,501948.661,0,8323.054,106778.938,0,0.035581257,0.964418743,0
783,SK,2010,0,252654.002,0,0,57742.002,0,0,1,0
784,SK,2010,12176.498,71797.964,2066.535,3678.724,16012.986,352.287,0.149457726,0.827741481,0.022800793
785,SK,2010,0,74057.421,5890.579,0,16357.656,774.344,0,0.931346075,0.068653925
789,SK,2010,13932.853,121351.66,2592.489,10047.125,24500.792,194.083,0.13891853,0.844938566,0.016142904
792,SK,2010,28483.24,59727.041,576136.725,19300.692,5157.289,63650.018,0.063504039,0.086230179,0.850265782
794,SK,2010,0,403539.999,0,0,119687.997,0,0,1,0
795,SK,2010,0,221234,0,379.08,66668.92,0,0.001314962,0.998685038,0
796,SK,2010,11274.548,50834.449,0,9695.965,15048.034,0,0.241448355,0.758551645,0
803,SK,2010,6951.605,100681.678,52600.717,1396.796,12814.707,5561.497,0.046378202,0.630510952,0.323110846
805,SK,2010,4492.099,41389.692,23603.207,960.878,6633.675,3388.447,0.067765784,0.596800818,0.335433398
807,SK,2010,0,63280.343,8547.659,0,7586.661,787.34,0,0.883606411,0.116393589
808,SK,2010,3258.598,105802.133,406483.271,269.252,11290.44,42216.309,0.006196603,0.205670927,0.78813247
809,SK,2010,3912.395,100265.683,26580.919,634.594,13504.909,1530.496,0.031052518,0.776967644,0.191979838
810,SK,2010,0,89328.001,0,0,19225,0,0,1,0
811,SK,2010,0,344.181,917.818,0,55.364,147.636,0,0.272727149,0.727272851
813,SK,2010,2475.04,80397.683,36566.279,1485.821,16049.704,7179.482,0.027476593,0.669057959,0.303465449
815,SK,2010,20860.489,7800.513,0,2956.895,1465.105,0,0.719928137,0.280071863,0
816,SK,2010,38462.34,290087.432,23154.232,30558.228,100452.393,5768.375,0.141295742,0.799495223,0.059209035
817,SK,2010,0,82746.64,3285.359,0,11155.001,427,0,0.96196899,0.03803101
819,SK,2010,21454.364,6117.637,0,4210.55,1201.45,0,0.778101905,0.221898095,0
820,SK,2010,739.92,161864.909,749.169,0,39880.995,0,0.003640712,0.992673068,0.003686221
821,SK,2010,429.767,144043.232,0,1189.436,51236.563,0,0.008223521,0.991776479,0
822,SK,2010,5521.033,121626.793,1186.174,1653.001,52111.966,937.032,0.039194661,0.949205402,0.011599937
824,SK,2010,20670.867,56234.821,1387.309,8946.5,30008.499,0,0.252604462,0.735563276,0.011832262
825,SK,2010,0,404409,0,1132.632,119353.366,0,0.002157826,0.997842174,0
826,SK,2010,13340.46,554562.742,85136.792,10586.097,155769.858,13261.49,0.028735175,0.853091039,0.118173786
827,SK,2010,24240.276,9979.953,1508.77,23678.305,9365.697,1468.999,0.682192719,0.275414282,0.042392998
830,SK,2010,12895.592,224063.133,33457.271,7006.627,85362.574,8537.799,0.053598132,0.833306071,0.113095797
831,SK,2010,5286.788,117905.423,1345.788,1528.464,34431.537,0,0.042463158,0.949151765,0.008385076
832,SK,2010,11449.207,230217.875,698.917,8436.278,127928.754,865.967,0.05238578,0.943491732,0.004122488
833,SK,2010,0,29774.85,18997.152,0,24199.217,15878.782,0,0.607474017,0.392525983
834,SK,2010,0,54547.808,131307.192,0,13842.873,42395.127,0,0.282497557,0.717502443
835,SK,2010,0,5525.129,13505.871,0,2090.322,5109.677,0,0.290322568,0.709677432
837,SK,2010,0,8905.793,1618.21,0,13647.806,2864.194,0,0.834206114,0.165793886
838,SK,2010,0,45984.981,1931.023,0,25633.711,2042.919,0,0.947429507,0.052570493
244,AB,2011,0,0,502,0,0,876,0,0,1
583,AB,2011,0,20,26,0,129.578,174.421,0,0.427366935,0.572633065
584,AB,2011,0,0,677,0,0,1980,0,0,1
586,AB,2011,6558.601,66527.51,26951.79,5004.589,23934.584,14380.83,0.080659592,0.631022716,0.288317692
587,AB,2011,21167.081,1273.95,0,7108.09,509.7,0,0.940661345,0.059338655,0
588,AB,2011,3721.01,9753.464,85844.116,3258.657,6035.463,44653.681,0.045539449,0.103016238,0.851444313
589,AB,2011,569.416,1850.603,0,411.294,1336.706,0,0.235294033,0.764705967,0
590,AB,2011,0,18108.414,31865.967,0,15453.01,48065.989,0,0.295712613,0.704287387
591,AB,2011,289.5,2420.835,113248.333,274.3,1369,86216.001,0.002766194,0.018594214,0.978639592
592,AB,2011,673.006,17939.007,103534.446,1425.529,22405.213,66267.259,0.009887349,0.190083736,0.800028915
593,AB,2011,0,6513.676,80291.323,0,2887.235,40859.765,0,0.07200894,0.92799106
594,AB,2011,0,0,41016.002,0,0,49942.002,0,0,1
595,AB,2011,0,3846.588,88776.412,0,796,14824,0,0.042890422,0.957109578
596,AB,2011,7350.941,41909.385,46436.663,4041.367,17752.501,22625.636,0.081305974,0.425802022,0.492892004
597,AB,2011,1073.1,12299.201,20595,1663.6,22116.4,28053,0.031896158,0.401112824,0.566991018
598,AB,2011,0,995.4,64487.6,0,1243.9,68643.097,0,0.01654207,0.98345793
599,AB,2011,0,3104,56865.999,0,5794,38231,0,0.085561807,0.914438193
600,AB,2011,852.654,127.705,822,3398.351,539.882,3632.667,0.453524756,0.071222506,0.475252738
609,AB,2011,0,0,275,0,0,458,0,0,1
610,AB,2011,623.679,8387.506,20483.447,964.626,17463.46,49426.911,0.01631547,0.265547658,0.718136871
611,AB,2011,133.75,872.25,3226,213.25,1073.7,3568.05,0.03818642,0.214146583,0.747666997
612,AB,2011,0,4305.653,967.008,0,12350.827,3486.173,0,0.789045357,0.210954643
615,AB,2011,2662.648,10652.203,0,6434.625,20413.374,0,0.226509648,0.773490352,0
616,AB,2011,12312.365,2289.393,0,9435,5840,0,0.727902438,0.272097562,0
617,AB,2011,1313.714,3467.785,1030.5,2335.428,6812.571,1985,0.215352165,0.606689715,0.177958121
618,AB,2011,809.444,7694.498,487.56,1480.298,7626.249,1258.75,0.118291356,0.791491765,0.090216879
619,AB,2011,0,293,0,0,867,0,0,1,0
622,AB,2011,2509.262,8778.699,0,5526.861,18669.14,0,0.226471976,0.773528024,0
623,AB,2011,2700.923,14271.303,2868.511,9424.184,47306.511,12647.302,0.13590315,0.690189282,0.173907567
625,AB,2011,33,66,0,93.666,187.333,0,0.333332456,0.666667544,0
626,AB,2011,0,979.001,0,0,4043.999,0,0,1,0
629,AB,2011,191.1,2314.101,303.688,687,8512.918,2025.833,0.062566621,0.771449713,0.165983666
630,AB,2011,48.5,2586.619,42.223,317.375,22852.625,198,0.014047617,0.976729121,0.009223261
631,AB,2011,0,1211.9,131.1,0,4288.3,443.7,0,0.905382716,0.094617284
650,AB,2011,189.773,2187.689,269.286,801.167,9491.308,1186.526,0.070151324,0.826787804,0.103060871
678,AB,2011,5066.318,99500.317,4991.862,7260.274,146279.079,6374.471,0.045743444,0.912076591,0.042179965
679,AB,2011,0,11955.769,0,0,31798,0,0,1,0
680,AB,2011,3300.45,58694.66,0,7814.862,108570,0,0.062312556,0.937687444,0
681,AB,2011,2499.729,91126.808,24049.41,2667.059,41139.892,10166.44,0.030100833,0.770563415,0.199335753
683,AB,2011,46416.77,19821.001,0,33351,8051,0,0.741062242,0.258937758,0
684,AB,2011,477.689,79507.73,28146.603,1110.261,145608.189,53999.451,0.005141494,0.728884491,0.265974015
686,AB,2011,0,9557.389,0,0,22119,0,0,1,0
687,AB,2011,2616.889,8314.111,0,4374.556,15055.646,0,0.230275633,0.769724367,0
688,AB,2011,0,63897.001,0,0,54988.301,0,0,1,0
692,AB,2011,28.83,32533.691,10422.171,174.772,75517.458,37511.993,0.001303562,0.691797808,0.30689863
703,AB,2011,0,59678.271,671.359,0,114760.2,1988.7,0,0.984979779,0.015020221
708,AB,2011,994.5,54879.243,0,4209.3,124868.851,0,0.028135965,0.971864035,0
727,AB,2011,27695.228,184018.406,134968.125,16986.999,93721.207,49729.204,0.088109915,0.547681157,0.364208928
728,AB,2011,3925,190445.26,3712.941,1981.667,48633.023,541.509,0.023698769,0.959231498,0.017069733
729,AB,2011,30311.05,93263.583,0,25127.65,57703.219,0,0.268591193,0.731408807,0
730,AB,2011,41927.324,375139.134,10255.556,29587.596,216512.783,7256.389,0.105064124,0.869208697,0.025727179
731,AB,2011,18009.423,405943.077,0,16557.276,179695.773,0,0.055734263,0.944265737,0
732,AB,2011,0,10880.1,0,0,20647.8,0,0,1,0
737,AB,2011,21176.3,110863.2,13546.85,13104.5,74160.05,10181.45,0.141054473,0.7613112,0.097634327
738,AB,2011,6550.61,118944.02,0,7018.45,33579.69,0,0.081695669,0.918304331,0
739,AB,2011,81366.907,7764.3,0,98605.684,9010.8,0,0.914738008,0.085261992,0
740,AB,2011,14990,139065.999,0,12168.9,84221.7,0,0.10844188,0.89155812,0
743,AB,2011,2085.3,71690.623,0,715.5,42819.893,0,0.023874935,0.976125065,0
744,AB,2011,0,183759.23,14493.12,0,79504.42,3255.68,0,0.936839809,0.063160191
746,AB,2011,0,145306.3,0,0,89776.9,0,0,1,0
750,AB,2011,0,41461.86,9748.34,0,105227.46,25692.14,0,0.805410866,0.194589134
769,AB,2011,0,85256,0,0,79969.6,0,0,1,0
771,AB,2011,13371.227,73859.86,200,9203.689,52521.431,135.6,0.151213362,0.846538692,0.002247947
777,AB,2011,9642.3,2129.85,0,13217.65,3106.2,0,0.813637173,0.186362827,0
779,AB,2011,0,24275.7,0,0,22977.9,0,0,1,0
781,AB,2011,10983.28,54686.18,148974.78,6225.52,14903.391,18011.95,0.067808551,0.274206684,0.657984765
786,AB,2011,0,97223.8,13.8,0,33425.75,21.5,0,0.999729885,0.000270115
787,AB,2011,0,46091,0,0,12232.9,0,0,1,0
788,AB,2011,0,48484.2,14764.8,0,15210.6,3887.4,0,0.773492659,0.226507341
790,AB,2011,14355.6,40623.501,0,4480.7,10579.399,0,0.268939394,0.731060606,0
791,AB,2011,0,187691,0,0,35301,0,0,1,0
793,AB,2011,43229.435,346418.025,22508.141,19798.353,118647.113,6431.471,0.113149204,0.834897616,0.051953181
797,AB,2011,1715.7,15147,45,1007.3,8603.799,56.5,0.10246357,0.893717094,0.003819336
798,AB,2011,30419.7,296527.4,29183.15,19992.7,150494.59,13810.51,0.093282353,0.82716282,0.079554827
799,AB,2011,0,40751,0,0,65320,0,0,1,0
800,AB,2011,0,70346.5,66738.8,0,52823.52,43888.34,0,0.526824278,0.473175722
801,AB,2011,0,28436.95,2038.05,0,43127.15,3791.85,0,0.924672455,0.075327545
802,AB,2011,0,51311.6,0,377.94,48435.45,0,0.003774682,0.996225318,0
804,AB,2011,11089.98,30298.62,0,12145.35,26106.8,0,0.291751773,0.708248227,0
805,AB,2011,4227.727,6662.153,3776.12,1706.821,1824.851,1034.328,0.308576747,0.441295965,0.250127288
806,AB,2011,1029.2,48232.3,465.5,2604.2,82816.45,422.8,0.026800826,0.966646861,0.006552313
809,AB,2011,3217.5,90687.7,0,3692.055,46732.295,0,0.04787346,0.95212654,0
811,AB,2011,3967.2,4367.665,31176.934,1297.8,1049.199,6367.701,0.109172345,0.112321319,0.778506335
812,AB,2011,25219.45,17740.51,18348.9,30663.651,21129.47,18172.6,0.425696282,0.296096774,0.278206944
814,AB,2011,1127.7,9393.58,0,1009.8,9348.59,0,0.102372308,0.897627692,0
815,AB,2011,17850.401,13546.656,0,13121.6,10615.928,0,0.561752682,0.438247318,0
818,AB,2011,0,29307.65,0,0,19438.15,0,0,1,0
821,AB,2011,1690.88,75523.94,748.489,900.15,31919.723,385.087,0.02330728,0.966495781,0.010196938
823,AB,2011,21730.634,111079.368,0,9255.233,38879.266,0,0.171245143,0.828754857,0
828,AB,2011,18997.554,551453.142,0,2852.122,97816.98,0,0.032557043,0.967442957,0
829,AB,2011,22614.7,11108.3,0,4802.4,2363.6,0,0.67052508,0.32947492,0
833,AB,2011,35.5,18006.6,10.65,87.5,5570.8,26.25,0.005181718,0.993263766,0.001554515
836,AB,2011,0,8834,0,0,1825,0,0,1,0
837,AB,2011,0,18359,0,0,11625,0,0,1,0
838,AB,2011,736.8,2950.201,0,895.5,2632.499,0,0.226237006,0.773762994,0
1016,AB,2011,325.5,395.5,0,2711.5,3560.5,0,0.434291434,0.565708566,0
1018,AB,2011,155.4,7457.1,163.2,515.55,27208.4,313.05,0.018734974,0.967966671,0.013298355
9593,AB,2011,0,11517.8,46071.2,0,5344,21376,0,0.2,0.8
9607,AB,2011,0,0,716,0,0,329,0,0,1
9609,AB,2011,420.733,5039.547,3039.7,1575.05,7582.65,3545.3,0.094127476,0.595302972,0.310569552
9687,AB,2011,5146.928,107443.806,0,7975,119560.298,0,0.054646004,0.945353996,0
9787,AB,2011,0,72831.65,0,0,23063.8,0,0,1,0
244,BC,2011,0,17.998,11,0,346.001,52,0,0.852458671,0.147541329
252,BC,2011,0,25,0,0,254,0,0,1,0
581,BC,2011,71.6,2226.08,0,188.8,6177,0,0.030057206,0.969942794,0
583,BC,2011,0,1719.655,372.684,0,9655.445,2586.555,0,0.79355595,0.20644405
585,BC,2011,634.333,16777.936,0.312,2106.611,65047.509,1.875,0.032410904,0.967563235,2.59E-05
591,BC,2011,13918.268,64593.967,17004.525,32523.833,145323.08,25394.567,0.155450444,0.702631824,0.141917733
610,BC,2011,0,0,0,0,0.999,0,0,1,0
618,BC,2011,293.836,3899.845,886.579,1278.016,15735.442,4367.542,0.059402009,0.742039003,0.198558988
940,BC,2011,58,23,0,477,83,0,0.834633385,0.165366615,0
943,BC,2011,0,1,0,0,6,0,0,1,0
944,BC,2011,133.534,18.265,0.2,932.038,143.563,4.4,0.864912338,0.131353896,0.003733766
948,BC,2011,0,0,0,0,0,0,0,0,0
950,BC,2011,71.696,663.774,0,147.154,1484.843,0,0.09244057,0.90755943,0
955,BC,2011,24.7,12.2,41,269.128,94.771,504.1,0.310633588,0.113089241,0.576277171
956,BC,2011,1179.596,1069.671,578.247,3968.449,3339.181,1037.371,0.460777632,0.394615894,0.144606474
957,BC,2011,100.037,80.805,0,366.206,225.792,0,0.603285285,0.396714715,0
958,BC,2011,7.642,3.356,0,34.609,15.392,0,0.692650699,0.307349301,0
959,BC,2011,3783.653,19707.838,481.295,3800.496,23008.693,592.238,0.1476256,0.831478061,0.02089634
960,BC,2011,9,0,0,56,0,0,1,0,0
962,BC,2011,0,10,0,0,52,0,0,1,0
969,BC,2011,0,4.49,0,0,280,0,0,1,0
971,BC,2011,55.1,3.9,0,471.2,31.799,0,0.936478535,0.063521465,0
972,BC,2011,2173.987,1242.24,2381.582,21549.06,10840.069,18607.861,0.417697525,0.212736187,0.369566287
974,BC,2011,82.28,33,28.72,2246.653,693.467,867.88,0.589304909,0.183822621,0.22687247
975,BC,2011,0,0,0,698,0,0,1,0,0
976,BC,2011,290.785,408.776,0,4126.851,7484.146,0,0.358849371,0.641150629,0
977,BC,2011,383.859,609.58,0,5367.224,6541.775,0,0.445736147,0.554263853,0
978,BC,2011,364.982,1168.331,0,4963.893,11200.11,0,0.301112044,0.698887956,0
979,BC,2011,2284.75,5515.25,0,17113.784,45913.218,0,0.273886137,0.726113863,0
980,BC,2011,12.75,3.4,0.85,207,55.2,13.8,0.75,0.2,0.05
981,BC,2011,0,6,2,1,466,176,0.001536098,0.725038402,0.273425499
982,BC,2011,1582.325,1380.152,1625.718,17391.983,17926.194,24909.82,0.292740246,0.297863009,0.409396745
987,BC,2011,6,7,0,100,119,0,0.456896552,0.543103448,0
988,BC,2011,360.09,239.91,0,1046.59,544.41,0,0.642026472,0.357973528,0
